,E,xmax,Nevent,size_1,size_2,dist_1,dist_2,zenith,azimuth,xc_1,yc_1,xc_2,yc_2,a_1,b_1,a_2,b_2,Xint,Yint,theta_int,Xground,Yground,nwidth,errorON,source_x,source_y
4801,5.10064,266.10400000000004,284719,235.84900000000002,72.6464,0.822418,1.48736,55.2217483144566,0.617631,0.819476,0.06950369999999999,-0.0112435,-1.48732,0.0245898,0.0493530174,42.3499,-1.011157434,0.025056176703460997,0.04996914377390276,87.23872930254657,4.386339272756376,1.0280846779645838,0.31506118845967473,0.027217566365021605,0.0227289996,0.07708703759999999
4802,4.86388,333.471,284771,116.68299999999999,232.475,1.48012,0.729318,58.77592010921212,0.756405,1.0166899999999999,1.07568,-0.03407519999999999,-0.728521,1.63016,-0.581694804,7.502000000000001,-0.472888278,-0.01853022664105288,-0.6119020382611787,23.933839066092617,36.775831905540265,-31.091365786306106,-0.1115670664275148,0.5929343591869682,0.048880386,-0.022812093
4803,12.895999999999999,332.79,284805,190.688,523.109,1.67324,0.6008060000000001,52.826383660353166,0.21881399999999998,0.189081,1.6625299999999998,-0.600731,-0.00947517,6.555280000000001,0.42304791599999997,0.0872909,0.042963147,-0.058763977972690146,0.037833586475183645,76.33771205037264,-97.04963898639944,-763.6774893616773,-1.8542479873508662,0.11273788454221956,-0.00191184768,-0.059519718
4804,12.895999999999999,332.79,284809,266.60900000000004,60.1941,1.4497200000000001,2.28546,52.826383660353166,0.21881399999999998,1.0503799999999999,-0.9991909999999999,0.280947,-2.2681299999999998,-1.0688600000000001,0.12351972600000001,9.56755,-4.95609318,0.47756836244559947,-0.38693399388360356,130.93944314503275,11.670597317576961,9.239511527833876,-0.7742102800775668,0.6093643734326623,0.007045102259999999,0.000277577784
4805,3.37267,300.88599999999997,285000,137.315,89.7988,0.9002290000000001,1.1786299999999998,53.875985045253316,0.182525,-0.24060900000000002,0.8674780000000001,-0.949376,-0.698466,-6.9059800000000005,-0.7941606480000001,0.703763,-0.030330055799999995,-0.10037534673641409,-0.1009705109452591,116.89718694968406,-33.218589806977334,381.8307808472141,-0.5773384143487099,0.13439819696312377,-0.0406852542,0.0194453028
4806,17.7783,454.69800000000004,285035,1843.45,335.44699999999995,0.98093,2.16511,53.48734777281608,0.39076500000000003,-0.08500339999999999,0.97724,-1.23431,-1.7788099999999998,-9.341380000000001,0.183190194,1.4807,0.0488384172,0.012414598376652175,0.06722071301630889,139.85635418985385,-31.080717164204078,520.9170311440365,,0.04209108089920679,-0.01067208696,0.0320260536
4807,17.7783,454.69800000000004,285038,2059.18,239.43400000000003,0.729583,2.34849,53.48734777281608,0.39076500000000003,0.7179989999999999,-0.129497,-0.778119,-2.21584,-0.187411,0.005063596019999999,3.3252800000000002,0.37162407599999997,-0.1043531810739971,0.02462053003825887,83.87730112881138,51.93177835456906,-1.5696203975600387,0.40234347314514085,0.07384689283507587,-0.06713174879999999,-0.0391597848
4808,33.4688,361.955,285041,88.78399999999999,509.85400000000004,3.49793,1.9485299999999999,53.94032820564651,0.245768,0.737318,3.4193300000000004,-0.0822755,1.9467900000000002,3.3386199999999997,0.957709926,-75.2223,-4.2421653,-0.06618908263803426,0.7367297309230061,162.5640885987932,-5.113721982197862,-93.35840904229963,0.6744384076253034,0.7483053628826403,-0.040599869399999995,-0.01113797682
4809,2.8797200000000003,331.481,285056,53.277,134.533,1.29761,0.934366,53.475888616913466,0.232875,1.10247,0.6843600000000001,0.41153500000000004,-0.8388559999999999,0.21079,0.45197262,-4.08866,0.84377187,0.09112776052750933,0.4711814406415937,88.15958616678527,-48.276423930070465,-14.354337299118072,0.10530103162051851,0.4962685719786866,-0.01052430372,-0.0145647414
4810,11.0546,350.418,285083,499.776,142.317,0.5905199999999999,1.7279099999999998,52.516986450982515,0.173301,-0.319789,0.496436,-1.06721,-1.35895,-1.08584,0.14919787799999998,1.31355,0.0428852394,0.04430819441608075,0.10108626817524285,100.0747394173768,50.2199794493795,-34.60906367240827,-0.7424225038389853,0.014719032353631534,0.0399186,0.08703702
