,E,xmax,Nevent,size_1,size_2,dist_1,dist_2,zenith,azimuth,xc_1,yc_1,xc_2,yc_2,a_1,b_1,a_2,b_2,Xint,Yint,theta_int,Xground,Yground,nwidth,errorON,source_x,source_y
4660,31.1886,300.656,637512,83.5292,647.948,2.36033,1.12434,50.32908981449596,0.771076,1.85032,1.4654200000000002,1.1199700000000001,0.09893560000000001,0.982816,-0.353102328,0.014812899999999999,0.08234555939999999,0.44984141827644974,0.08900901534478722,43.654806136352356,-218.44190300233524,-241.91682233492313,0.4481574403045401,0.27117157055741,0.17919058758557954,0.07221173803820248
4661,31.1886,300.656,637517,579.619,206.263,1.9861400000000002,2.03649,50.32908981449596,0.771076,-1.52186,1.2762,-2.00908,-0.33298,0.526475,2.07743148,-1.23569,-2.8155878999999997,-2.776708980146581,0.6155636196773286,78.78366742104699,-111.53463597052303,-69.75920917861309,7.247531232682238,2.801502529028539,-0.056605705901406234,-0.054850131370468756
4662,5.56652,360.86,637760,90.2499,90.3386,1.33866,2.79049,55.76972514971971,0.773383,1.16248,-0.663808,0.48755,-2.74757,-0.100093,-0.5474516399999999,-4.53525,-0.536409504,0.0024896832288011286,-0.5477008398634203,71.84966273822451,-39.31450501365597,7.667853000572954,2.8603939640679026,0.5028924729597104,-0.01499940501264036,-0.0451125678633506
4663,15.607000000000001,249.65400000000002,638086,325.846,161.203,3.19328,2.90465,56.7988719413337,0.298591,3.1926900000000002,-0.06132769999999999,2.49186,-1.49253,0.930797,-3.0330779399999996,18.6276,-47.9099178,2.5358727144106195,-0.6726952250447384,43.979793704589625,13.573604078907659,-19.13420186434071,1.3780545232774941,2.6961014395358873,-0.06822332211239794,0.02562189835450624
4664,38.4557,351.245,638103,287.78700000000003,63.8988,3.37675,1.9075400000000002,53.91792555585689,0.39973000000000003,-0.9054059999999999,3.2531,-0.6400239999999999,1.79696,0.534365,3.7369116,0.0956353,1.85816862,-4.282233411597163,1.4486359430118818,22.655602457282225,-505.8872905037606,-280.97423013751626,0.5690473539321677,4.5618357083540495,0.06217867245104179,0.05707973717971256
4665,38.4557,351.245,638109,174.572,381.296,2.58181,2.84507,53.91792555585689,0.39973000000000003,-1.97455,1.6634,-2.84459,0.0520256,-9.393239999999999,-16.8841206,-0.448101,-1.2226428,-1.7508367170146826,-0.4380911162690033,59.786007156320075,-36.50578212365133,587.4375651849458,1.1475587840722348,1.823410676071629,0.01198270853808013,0.02805710748157896
4666,17.5342,382.767,638167,735.422,526.971,2.49725,3.06198,57.14757405545032,0.032026400000000003,-2.08405,1.37586,-2.97158,-0.738537,0.75636,2.95215534,-9.78123,-29.804239799999998,-3.1085281492257706,0.6009889890515963,121.264957777857,-22.005719865734612,-50.33073032158657,2.603176128365828,3.1528866159222444,-0.021632707370990125,-0.0407045078126023
4667,38.9668,306.58,638229,473.173,1218.13,3.3346199999999997,1.70643,57.14029749145215,0.19903800000000002,2.42192,2.29216,1.5802200000000002,0.644075,8.31742,-17.8519356,0.23967,0.265345326,2.2428622977933212,0.8028921329121239,69.66640501504506,-81.14261812229054,-940.1670726249503,-5.877973545069944,2.6191740924927003,-0.21445102022252832,-0.10357583888108593
4668,26.0389,641.175,638391,863.2869999999999,192.085,2.86708,3.55343,52.42737585182406,0.346451,-2.35658,1.63301,-3.3944,-1.05114,-1.4588700000000001,-1.80493578,0.601295,0.989900478,-1.3566079697499958,0.17417888882917643,86.58912510375804,51.09205005849878,-40.465125089158185,1.413965395556958,1.3790580419263077,-0.005650081160577105,-0.10279379260283965
4669,26.0389,641.175,638394,63.7762,1554.87,3.53586,2.33963,52.42737585182406,0.346451,3.3995699999999998,0.972253,1.8128400000000002,-1.47902,12.2942,-40.822617599999994,-0.583685,-0.42089400000000005,3.1372949517719717,-2.2520860039250223,115.62131448798293,-73.74686937656129,-1152.018506614542,-1.3365343123226716,3.8549974054726013,-0.059768484236683884,-0.09806873789927885
4670,31.0215,344.38599999999997,638474,311.281,146.24,1.67678,1.1534200000000001,52.04315035440933,0.0771143,1.4809299999999999,0.786419,0.78263,-0.847266,0.11170999999999999,0.620985078,-2.2568099999999998,0.9189828539999999,0.12581602688598784,0.6350399863634337,72.47579389183615,-85.00803399558103,-14.535884351949548,1.537388280540584,0.6760614267766831,0.004871855260452082,-0.03011530386970989
4671,31.0215,344.38599999999997,638476,254.65900000000002,236.02599999999998,2.03482,0.812066,52.04315035440933,0.0771143,1.36666,1.50755,0.782291,-0.217877,0.575377,0.72120609,-1.2171299999999998,0.734275512,0.007291141401400353,0.7254012450661136,80.50843912855385,-130.87285987776787,-88.53353905209,2.816010397295858,0.8220609021817895,-0.033457140941564115,-0.0956491214657063
4672,3.7452199999999998,437.44,638490,154.217,79.7135,3.0895900000000003,0.878935,54.78446692521275,0.770404,2.06245,2.30041,0.850857,0.22038600000000003,1.7059900000000001,-1.21810824,1.7322,-1.25346816,1.3491003433803925,1.083443454803516,0.37968556297543166,8586.931067283573,14572.951352928007,-2.781821207294514,1.5975870985578888,0.18723681757196758,-0.013077263137841123
4673,5.412059999999999,466.667,638644,67.1677,280.665,1.9987099999999998,3.5236300000000003,54.684142015285346,0.67673,1.6013600000000001,-1.19602,0.376925,-3.5034099999999997,1.0933,-2.94678864,-3.1101400000000003,-2.3311256399999998,0.14646646556154008,-2.786656853201568,119.72792752526159,-52.59658233400279,-98.26327118741037,2.0141871859030336,2.6909913855108982,-0.014724894092232602,-0.10049751644084037
4674,9.28348,410.07,638965,268.467,204.535,3.43795,1.93944,51.413011371324444,0.033589999999999995,-0.761544,3.3525400000000003,-1.66515,0.9943379999999999,32.5052,28.1066742,0.9065639999999999,2.50390926,-0.8102490544212098,1.7693666362276907,46.04357086387462,-82.14223613491949,-3211.7962181694584,1.780399255731222,1.96867033033898,-0.07838419677110695,-0.058210092583930007
4675,27.2931,281.81,639148,166.59599999999998,67.346,2.92292,3.14405,55.359773847303615,0.59143,-2.47938,1.54795,-3.1414,-0.12897999999999998,-0.717796,-0.231741342,-5.51046,-17.4394836,-3.5904336832292016,2.345457594087188,44.04366245174701,-32.6669750331188,51.44967397901229,1.0233188535551414,4.300255825811314,-0.06097286049088631,-0.11118777473988853
4676,24.118000000000002,251.5,639275,49.5648,286.71299999999997,2.43358,3.3499,50.676073055227185,0.3934,1.24979,-2.08814,0.8313229999999999,-3.24511,2.42869,-5.12349804,0.275865,-3.47443776,0.765998295263201,-3.2631256402772166,52.19853240568796,-161.6832110352582,-425.3598219683488,2.3745307138133147,3.203368393875791,-0.03353212502645718,-0.1611391519259525
4677,24.118000000000002,251.5,639277,94.8789,109.288,3.5020800000000003,3.41497,50.676073055227185,0.3934,-2.29997,2.6409700000000003,-3.1423,1.3371600000000001,-0.389737,1.74458754,-1.07362,-2.03648778,-5.528833616276468,3.8993785671067416,25.74062242482742,-251.00720697859987,112.2796985468865,2.8399304136434464,6.735453662434455,-0.037982840982394524,-0.0015051535717146734
4678,29.5457,380.971,639450,491.57099999999997,274.948,1.65993,0.712363,50.119387261478074,0.47682299999999994,0.9740840000000001,1.34408,0.0568256,-0.7100920000000001,0.282362,1.0690321680000001,-5.40066,-0.40319594999999997,-0.2590572617878305,0.9958842414470648,95.2774399096934,-37.115026573707716,-5.657115171421825,1.8624416485634163,1.0168188216451053,-0.10724741797370854,-0.009538200799413152
